1,1,41.22,458.96,449.07,72.71,0.94,-1,-1,-1
1,2,1538.73,344.42,102.09,21.18,0.93,-1,-1,-1
1,3,953.16,376.75,318.15,64.15,0.93,-1,-1,-1
1,4,585.31,347.26,148.09,29.37,0.92,-1,-1,-1
1,5,879.88,765.64,608.84,100.96,0.92,-1,-1,-1
1,6,203.29,586.40,354.77,68.16,0.62,-1,-1,-1
1,7,1048.72,466.04,269.00,40.03,0.58,-1,-1,-1
1,8,882.55,767.58,584.38,99.42,0.46,-1,-1,-1
1,9,203.84,584.86,350.21,69.85,0.35,-1,-1,-1
1,10,694.16,527.23,451.35,84.38,0.34,-1,-1,-1
2,1,41.77,458.60,448.76,72.97,0.93,-1,-1,-1
2,2,1538.85,344.44,101.98,21.24,0.92,-1,-1,-1
2,3,952.90,376.17,318.91,64.72,0.93,-1,-1,-1
2,4,585.36,347.28,148.04,29.49,0.92,-1,-1,-1
2,5,882.82,766.66,606.36,100.27,0.92,-1,-1,-1
2,6,203.24,587.00,355.48,67.27,0.63,-1,-1,-1
2,7,1049.28,465.25,267.88,40.96,0.46,-1,-1,-1
2,8,884.08,768.38,582.03,98.97,0.37,-1,-1,-1
2,9,203.82,585.33,350.88,69.01,0.32,-1,-1,-1
2,10,694.06,527.96,452.23,84.09,0.21,-1,-1,-1
3,1,42.24,457.44,449.05,73.86,0.94,-1,-1,-1
3,2,1538.88,344.41,101.45,21.13,0.82,-1,-1,-1
3,3,953.57,375.50,318.12,65.25,0.93,-1,-1,-1
3,4,585.14,347.03,148.36,29.57,0.92,-1,-1,-1
3,5,885.39,766.68,606.67,99.65,0.89,-1,-1,-1
3,6,203.53,587.36,355.24,67.05,0.83,-1,-1,-1
3,7,1049.31,465.76,268.28,40.45,0.54,-1,-1,-1
3,8,884.84,768.01,584.26,98.54,0.29,-1,-1,-1
3,10,694.35,527.87,452.75,84.33,0.43,-1,-1,-1
3,11,1722.16,319.35,41.55,11.53,0.59,-1,-1,-1
3,12,889.19,768.15,620.77,98.53,0.72,-1,-1,-1
4,1,43.17,457.02,448.37,74.43,0.94,-1,-1,-1
4,2,1539.20,344.42,101.44,21.20,0.91,-1,-1,-1
4,3,953.65,376.36,317.72,64.30,0.93,-1,-1,-1
4,4,584.69,347.06,148.82,29.63,0.93,-1,-1,-1
4,5,887.42,764.15,607.12,100.82,0.86,-1,-1,-1
4,6,204.29,588.22,355.65,66.14,0.71,-1,-1,-1
