1,1,431.57,392.27,117.30,29.20,0.94,-1,-1,-1
1,2,729.91,355.97,157.56,59.31,0.94,-1,-1,-1
1,3,1685.38,264.83,67.77,46.89,0.90,-1,-1,-1
1,4,1.10,412.51,120.87,33.36,0.90,-1,-1,-1
1,5,45.15,340.31,187.75,53.44,0.86,-1,-1,-1
1,6,616.80,351.46,1121.45,556.37,0.83,-1,-1,-1
1,7,1097.43,306.26,43.79,16.73,0.82,-1,-1,-1
1,8,489.78,321.27,79.40,32.53,0.82,-1,-1,-1
1,9,898.27,352.03,67.09,19.18,0.80,-1,-1,-1
1,10,905.71,347.89,107.46,24.55,0.78,-1,-1,-1
1,11,1231.68,292.80,50.20,29.78,0.68,-1,-1,-1
1,12,215.97,328.26,124.56,43.28,0.64,-1,-1,-1
1,13,0.00,299.52,124.81,45.52,0.63,-1,-1,-1
1,14,1192.56,322.05,39.24,14.82,0.56,-1,-1,-1
1,15,410.59,283.51,83.61,22.01,0.52,-1,-1,-1
1,16,88.26,289.54,90.34,23.74,0.41,-1,-1,-1
1,17,541.54,286.36,42.47,20.31,0.39,-1,-1,-1
1,18,1880.34,270.65,39.17,15.32,0.37,-1,-1,-1
1,19,1308.26,286.30,28.47,14.02,0.35,-1,-1,-1
1,20,447.92,281.12,72.81,35.76,0.35,-1,-1,-1
1,21,207.36,309.86,129.50,40.22,0.34,-1,-1,-1
1,22,1794.42,255.30,62.81,18.58,0.33,-1,-1,-1
1,23,443.06,294.58,88.68,45.00,0.32,-1,-1,-1
1,24,84.10,293.48,94.87,22.76,0.32,-1,-1,-1
2,1,431.77,391.95,116.99,29.39,0.94,-1,-1,-1
2,2,730.05,353.78,157.98,61.01,0.93,-1,-1,-1
2,3,1686.05,263.94,66.90,49.14,0.90,-1,-1,-1
2,4,1.35,412.03,120.94,34.05,0.91,-1,-1,-1
2,5,42.39,337.68,191.20,56.81,0.84,-1,-1,-1
2,6,615.53,345.26,1123.75,561.02,0.85,-1,-1,-1
2,7,1098.31,307.61,43.75,15.47,0.80,-1,-1,-1
2,8,490.54,319.84,79.86,34.24,0.80,-1,-1,-1
2,9,897.69,351.85,66.67,19.71,0.87,-1,-1,-1
2,11,1229.10,290.63,53.43,32.70,0.57,-1,-1,-1
2,12,217.09,330.01,124.62,42.00,0.71,-1,-1,-1
2,13,0.27,297.34,126.46,47.38,0.30,-1,-1,-1
2,14,1192.44,320.64,39.44,16.10,0.27,-1,-1,-1
2,18,1881.04,271.06,38.28,15.38,0.30,-1,-1,-1
2,19,1308.49,285.55,26.99,14.45,0.31,-1,-1,-1
2,20,449.53,279.41,73.30,40.56,0.37,-1,-1,-1
2,21,208.11,309.98,129.22,36.53,0.25,-1,-1,-1
2,22,1789.47,257.00,61.68,19.22,0.26,-1,-1,-1
2,23,443.64,289.70,90.03,50.38,0.23,-1,-1,-1
2,24,82.29,294.07,97.00,24.31,0.39,-1,-1,-1
3,1,432.01,392.07,116.53,29.32,0.94,-1,-1,-1
3,2,729.71,354.84,158.00,60.02,0.94,-1,-1,-1
3,3,1685.93,264.16,66.88,48.54,0.90,-1,-1,-1
3,4,1.30,411.99,120.89,34.14,0.90,-1,-1,-1
3,5,44.09,340.05,192.24,54.21,0.80,-1,-1,-1
3,6,613.91,347.52,1126.26,558.61,0.85,-1,-1,-1
3,7,1097.45,306.67,45.76,16.02,0.78,-1,-1,-1
3,8,486.97,313.37,82.47,39.72,0.25,-1,-1,-1
3,11,1227.14,291.16,49.42,32.42,0.53,-1,-1,-1
3,12,211.23,321.51,129.46,49.56,0.58,-1,-1,-1
3,13,0.07,297.29,125.27,48.30,0.39,-1,-1,-1
3,14,1191.72,320.87,41.35,16.51,0.40,-1,-1,-1
3,18,1882.15,270.82,37.07,14.89,0.28,-1,-1,-1
3,19,1307.53,285.57,26.71,15.19,0.36,-1,-1,-1
3,20,446.72,283.79,61.58,31.80,0.42,-1,-1,-1
3,21,205.30,308.60,116.01,31.55,0.27,-1,-1,-1
3,23,443.21,294.87,119.99,50.16,0.73,-1,-1,-1
3,10,899.35,348.55,99.52,23.31,0.83,-1,-1,-1
3,17,536.07,282.65,48.54,25.59,0.21,-1,-1,-1
4,1,434.57,391.91,117.05,29.49,0.94,-1,-1,-1
4,2,730.61,354.36,160.51,60.81,0.93,-1,-1,-1
4,3,1688.31,263.70,67.21,49.22,0.89,-1,-1,-1
4,4,1.54,412.44,122.62,33.53,0.91,-1,-1,-1
4,5,47.73,340.24,188.65,54.02,0.85,-1,-1,-1
4,6,622.47,358.12,1121.86,544.75,0.85,-1,-1,-1
4,7,1099.77,305.96,43.98,16.76,0.81,-1,-1,-1
4,8,486.60,310.56,85.58,42.59,0.37,-1,-1,-1
4,11,1231.32,290.59,52.09,33.30,0.70,-1,-1,-1
4,12,213.95,326.69,130.16,44.86,0.72,-1,-1,-1
4,13,0.01,298.84,127.34,45.82,0.71,-1,-1,-1
4,14,1193.85,321.76,40.37,15.86,0.51,-1,-1,-1
4,19,1311.73,285.91,26.22,14.98,0.33,-1,-1,-1
4,20,446.93,284.17,62.08,31.15,0.20,-1,-1,-1
4,21,208.94,311.47,127.85,35.12,0.37,-1,-1,-1
4,23,445.84,296.77,129.16,49.83,0.68,-1,-1,-1
4,26,53.44,343.38,182.28,51.43,0.25,-1,-1,-1
4,9,901.87,351.78,65.46,19.99,0.86,-1,-1,-1
4,22,1792.41,263.99,63.10,17.23,0.48,-1,-1,-1
4,24,83.28,293.70,100.52,23.75,0.35,-1,-1,-1
5,1,435.27,391.68,117.96,29.75,0.93,-1,-1,-1
5,2,730.68,354.45,160.32,61.09,0.94,-1,-1,-1
5,3,1689.20,263.79,66.83,49.15,0.90,-1,-1,-1
5,4,1.53,412.98,123.23,32.79,0.91,-1,-1,-1
5,5,49.02,340.59,186.68,53.47,0.84,-1,-1,-1
5,6,623.95,358.94,1119.88,541.07,0.86,-1,-1,-1
5,7,1100.21,306.71,43.36,16.22,0.81,-1,-1,-1
5,8,482.18,310.05,91.32,42.91,0.22,-1,-1,-1
5,11,1232.62,291.43,52.67,32.61,0.61,-1,-1,-1
5,12,215.79,330.64,127.83,40.80,0.75,-1,-1,-1
5,13,-0.01,302.79,102.97,43.53,0.47,-1,-1,-1
5,14,1195.21,320.02,39.86,17.04,0.27,-1,-1,-1
5,19,1314.21,285.82,24.96,14.73,0.37,-1,-1,-1
5,21,211.13,314.58,130.22,38.74,0.29,-1,-1,-1
5,23,446.98,296.48,131.29,50.51,0.71,-1,-1,-1
5,26,53.52,343.32,181.02,51.43,0.66,-1,-1,-1
5,9,902.15,351.28,66.46,20.36,0.83,-1,-1,-1
5,24,87.09,294.12,95.42,22.16,0.24,-1,-1,-1
5,15,416.24,281.32,75.49,23.68,0.22,-1,-1,-1
5,18,1883.23,271.33,36.10,15.69,0.25,-1,-1,-1
6,1,436.19,392.21,118.23,29.10,0.94,-1,-1,-1
6,2,734.93,355.56,157.54,58.48,0.92,-1,-1,-1
6,3,1692.06,264.01,66.02,48.31,0.62,-1,-1,-1
6,4,1.83,412.70,126.22,32.63,0.90,-1,-1,-1
6,5,49.96,340.13,186.94,53.53,0.88,-1,-1,-1
6,6,621.49,351.93,1132.20,559.93,0.87,-1,-1,-1
6,7,1103.42,306.38,41.26,16.32,0.81,-1,-1,-1
6,8,481.09,312.25,94.84,40.04,0.57,-1,-1,-1
6,11,1236.28,291.12,48.56,31.02,0.65,-1,-1,-1
6,12,219.23,334.80,127.06,36.87,0.80,-1,-1,-1
6,13,-0.01,299.87,122.05,42.45,0.44,-1,-1,-1
6,14,1196.10,321.67,40.45,15.51,0.63,-1,-1,-1
6,21,214.93,315.31,130.97,36.15,0.31,-1,-1,-1
6,23,450.05,299.44,129.49,46.14,0.74,-1,-1,-1
6,9,904.89,350.81,64.21,20.16,0.83,-1,-1,-1
6,24,99.78,294.25,85.73,21.81,0.42,-1,-1,-1
6,18,1887.70,272.73,31.52,14.28,0.29,-1,-1,-1
6,22,1798.32,258.07,65.27,17.87,0.54,-1,-1,-1
7,1,436.71,392.19,118.26,28.88,0.94,-1,-1,-1
7,2,736.14,351.81,157.20,61.46,0.93,-1,-1,-1
7,3,1692.82,261.45,66.74,50.64,0.90,-1,-1,-1
7,4,1.93,412.26,127.31,32.80,0.90,-1,-1,-1
7,5,51.47,337.52,186.40,55.82,0.87,-1,-1,-1
7,6,621.07,346.80,1136.04,569.88,0.86,-1,-1,-1
7,7,1106.52,305.77,39.30,16.89,0.82,-1,-1,-1
7,11,1237.80,292.49,46.08,29.30,0.64,-1,-1,-1
7,12,217.25,327.71,132.04,43.64,0.72,-1,-1,-1
7,13,-0.01,299.70,127.08,41.75,0.74,-1,-1,-1
7,14,1197.39,322.05,39.24,14.96,0.45,-1,-1,-1
7,21,214.24,308.15,124.66,32.12,0.32,-1,-1,-1
7,23,450.88,297.12,130.03,49.38,0.83,-1,-1,-1
7,9,904.21,350.64,66.06,20.49,0.88,-1,-1,-1
7,24,94.31,294.59,92.27,22.57,0.48,-1,-1,-1
7,18,1886.62,272.96,32.28,13.16,0.20,-1,-1,-1
7,27,1143.12,284.75,31.75,11.68,0.22,-1,-1,-1
7,22,1797.88,256.09,68.68,18.66,0.43,-1,-1,-1
7,16,82.17,292.13,103.02,25.59,0.32,-1,-1,-1
7,19,1318.04,285.54,23.00,14.43,0.25,-1,-1,-1
8,1,439.31,392.05,116.82,29.14,0.94,-1,-1,-1
8,2,737.63,354.84,158.12,58.29,0.92,-1,-1,-1
8,3,1694.60,262.07,67.84,49.80,0.89,-1,-1,-1
8,4,2.07,412.83,129.85,32.34,0.89,-1,-1,-1
8,5,53.52,338.28,186.54,55.65,0.89,-1,-1,-1
8,6,623.26,349.99,1122.53,567.36,0.83,-1,-1,-1
8,7,1108.74,306.27,41.09,16.61,0.83,-1,-1,-1
8,11,1237.10,290.13,51.48,32.50,0.78,-1,-1,-1
8,12,219.91,328.27,131.49,42.76,0.74,-1,-1,-1
8,13,-0.01,302.09,130.44,38.46,0.69,-1,-1,-1
8,14,1200.05,321.57,40.50,15.32,0.43,-1,-1,-1
8,21,217.78,307.07,125.24,30.04,0.50,-1,-1,-1
8,23,452.48,299.59,130.59,46.16,0.77,-1,-1,-1
8,9,908.97,350.34,63.11,19.71,0.78,-1,-1,-1
8,24,91.11,294.17,96.11,22.77,0.34,-1,-1,-1
8,18,1892.54,274.40,26.68,13.24,0.26,-1,-1,-1
8,27,1142.88,283.96,34.88,11.79,0.36,-1,-1,-1
8,22,1799.54,256.44,67.55,19.15,0.37,-1,-1,-1
8,16,84.18,292.78,101.70,24.60,0.24,-1,-1,-1
8,19,1317.78,285.20,29.81,15.02,0.24,-1,-1,-1
8,20,448.86,281.80,69.17,30.22,0.38,-1,-1,-1
8,15,416.72,281.02,83.16,22.70,0.38,-1,-1,-1
9,1,440.27,392.00,116.46,29.12,0.94,-1,-1,-1
9,2,738.78,351.44,158.32,61.54,0.94,-1,-1,-1
9,3,1696.13,261.71,67.26,50.38,0.89,-1,-1,-1
9,4,1.85,412.85,131.14,32.41,0.89,-1,-1,-1
9,5,53.43,338.90,186.43,55.02,0.83,-1,-1,-1
9,6,623.66,348.88,1120.02,568.80,0.84,-1,-1,-1
9,7,1109.72,306.31,41.94,16.58,0.82,-1,-1,-1
9,11,1237.88,289.63,52.33,31.99,0.67,-1,-1,-1
9,12,221.22,329.22,130.63,41.44,0.73,-1,-1,-1
9,13,-0.01,302.80,130.64,37.41,0.66,-1,-1,-1
9,14,1200.87,321.72,40.09,15.29,0.51,-1,-1,-1
9,21,218.41,305.72,127.82,30.88,0.33,-1,-1,-1
9,23,452.49,298.69,130.48,46.89,0.79,-1,-1,-1
9,9,911.51,351.05,60.39,19.07,0.80,-1,-1,-1
9,18,1893.83,274.55,25.59,13.05,0.24,-1,-1,-1
9,27,1141.14,282.69,37.55,13.27,0.48,-1,-1,-1
9,22,1796.04,255.36,70.43,20.67,0.36,-1,-1,-1
9,16,90.25,293.42,97.21,24.89,0.49,-1,-1,-1
9,19,1318.81,285.40,31.67,14.97,0.46,-1,-1,-1
9,31,296.73,293.28,80.90,20.11,0.25,-1,-1,-1
9,32,0.00,305.14,88.43,41.23,0.36,-1,-1,-1
9,15,417.55,282.76,67.48,20.01,0.23,-1,-1,-1
9,10,923.59,346.93,98.50,23.54,0.29,-1,-1,-1
10,1,440.21,391.71,116.74,29.47,0.94,-1,-1,-1
10,2,738.52,354.22,158.85,58.38,0.92,-1,-1,-1
10,3,1695.57,262.59,68.37,49.18,0.88,-1,-1,-1
10,4,2.06,412.92,130.83,32.26,0.89,-1,-1,-1
10,5,53.78,339.34,186.07,54.80,0.89,-1,-1,-1
10,6,624.36,346.40,1118.96,572.38,0.83,-1,-1,-1
10,7,1109.91,307.00,40.66,15.99,0.83,-1,-1,-1
10,11,1239.26,289.37,50.28,31.96,0.68,-1,-1,-1
10,12,222.30,328.32,131.31,41.81,0.72,-1,-1,-1
10,13,-0.01,302.29,130.60,37.69,0.75,-1,-1,-1
10,14,1200.96,321.38,40.81,15.32,0.57,-1,-1,-1
10,21,218.60,305.97,123.59,29.07,0.27,-1,-1,-1
10,23,452.36,292.29,114.76,50.92,0.55,-1,-1,-1
10,9,913.71,350.39,59.57,19.07,0.80,-1,-1,-1
10,18,1895.09,275.02,24.24,12.96,0.22,-1,-1,-1
10,27,1144.05,282.77,35.70,12.59,0.35,-1,-1,-1
10,22,1797.77,253.90,69.59,21.16,0.44,-1,-1,-1
10,16,93.35,293.51,96.36,23.23,0.39,-1,-1,-1
10,19,1317.71,286.08,35.19,14.93,0.45,-1,-1,-1
10,31,296.82,294.42,80.59,19.33,0.25,-1,-1,-1
10,15,417.22,281.65,69.59,21.47,0.23,-1,-1,-1
10,10,925.09,346.63,106.96,24.43,0.21,-1,-1,-1
10,8,482.53,309.26,98.11,42.71,0.62,-1,-1,-1
11,1,443.20,392.15,116.43,29.13,0.94,-1,-1,-1
11,2,742.97,356.73,157.62,55.98,0.92,-1,-1,-1
11,3,1698.25,262.42,66.85,50.02,0.89,-1,-1,-1
11,4,2.13,412.71,134.16,32.30,0.89,-1,-1,-1
11,5,56.47,341.11,186.97,52.92,0.87,-1,-1,-1
11,6,626.08,349.94,1126.25,567.18,0.82,-1,-1,-1
11,7,1113.14,306.55,39.87,15.68,0.81,-1,-1,-1
11,11,1241.13,291.82,48.09,29.28,0.71,-1,-1,-1
11,12,221.03,328.27,132.78,41.34,0.79,-1,-1,-1
11,13,-0.01,302.76,136.80,38.97,0.69,-1,-1,-1
11,14,1202.54,321.92,40.26,14.73,0.74,-1,-1,-1
11,21,221.13,305.66,125.16,31.16,0.52,-1,-1,-1
11,23,454.21,296.48,124.99,49.68,0.77,-1,-1,-1
11,9,917.30,352.47,58.14,18.21,0.84,-1,-1,-1
11,27,1148.01,284.95,31.40,11.74,0.50,-1,-1,-1
11,22,1804.68,255.66,64.18,20.27,0.52,-1,-1,-1
11,16,88.24,294.15,103.92,23.89,0.45,-1,-1,-1
11,19,1319.57,286.15,33.17,14.93,0.43,-1,-1,-1
11,10,929.18,349.98,100.13,23.13,0.48,-1,-1,-1
11,20,449.02,281.91,70.18,28.31,0.23,-1,-1,-1
11,32,0.00,306.00,98.84,40.76,0.36,-1,-1,-1
12,1,444.27,392.28,116.81,28.89,0.94,-1,-1,-1
12,2,743.84,357.64,157.29,55.36,0.86,-1,-1,-1
12,3,1699.42,263.80,65.84,48.62,0.88,-1,-1,-1
12,4,2.16,413.11,134.96,31.93,0.88,-1,-1,-1
12,5,56.86,341.55,186.09,51.94,0.90,-1,-1,-1
12,6,626.98,350.78,1130.36,565.06,0.82,-1,-1,-1
12,7,1113.15,307.24,40.09,14.67,0.83,-1,-1,-1
12,11,1243.24,291.66,52.15,29.95,0.51,-1,-1,-1
12,12,219.31,326.92,135.26,42.06,0.80,-1,-1,-1
12,13,-0.01,301.94,137.13,39.83,0.65,-1,-1,-1
12,14,1202.82,322.05,40.14,14.60,0.62,-1,-1,-1
12,21,221.04,307.29,127.24,31.39,0.33,-1,-1,-1
12,23,455.03,299.75,128.21,47.66,0.73,-1,-1,-1
12,9,917.42,353.36,60.34,18.21,0.87,-1,-1,-1
12,27,1143.54,282.64,33.67,12.57,0.47,-1,-1,-1
12,22,1804.75,255.71,63.46,19.20,0.42,-1,-1,-1
12,16,86.37,293.90,107.05,24.46,0.35,-1,-1,-1
12,19,1319.60,286.14,31.99,15.08,0.49,-1,-1,-1
12,32,0.00,305.39,88.72,41.68,0.40,-1,-1,-1
12,31,307.90,292.15,72.25,18.22,0.28,-1,-1,-1
12,15,420.02,281.31,83.82,21.74,0.43,-1,-1,-1
13,1,448.04,392.13,116.77,28.99,0.96,-1,-1,-1
13,2,746.96,351.30,154.76,61.86,0.95,-1,-1,-1
13,3,1700.49,262.66,67.80,49.43,0.90,-1,-1,-1
13,4,1.61,413.07,137.64,31.88,0.83,-1,-1,-1
13,5,59.78,340.89,188.11,51.74,0.88,-1,-1,-1
13,6,627.09,350.13,1127.22,565.43,0.84,-1,-1,-1
13,7,1114.56,306.99,40.37,14.93,0.85,-1,-1,-1
13,11,1246.92,291.90,52.69,30.04,0.76,-1,-1,-1
13,12,220.61,323.50,135.34,45.56,0.75,-1,-1,-1
